119,_4150ZD8AZ35081,011,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-28 19:20:07.657,KGR ,030104      ,006            ,005,4658.69,430.5,4228.19,246.0,0006,002,HASS TOPATOPA
120,_4150ZD8AZ35081,012,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-28 19:20:07.660,KGR ,030203      ,006            ,005,454.5,42.0,412.5,24.0,0006,002,HASS TOPATOPA
121,_4150ZD8AZ35081,013,230000500001        ,PALTA HASS - PRE PROCESADO,2014-03-28 19:20:07.660,KGR ,030204      ,006            ,005,132.56,12.25,120.31,7.0,0006,002,HASS TOPATOPA
122,_4180VQLUT24818,001,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-03-31 16:38:00.257,KGR ,020102      ,005            ,005,594.84,52.5,542.34,30.0,0006,001,ETTINGER TOPATOPA
123,_4180VQLUT24818,002,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-03-31 16:38:00.260,KGR ,020103      ,005            ,005,3549.24,313.25,3235.99,179.0,0006,001,ETTINGER TOPATOPA
124,_4180VQLUT24818,003,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-03-31 16:38:00.260,KGR ,020201      ,006            ,005,3251.81,287.0,2964.81,164.0,0006,001,ETTINGER TOPATOPA
125,_4180VQLUT24818,004,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-03-31 16:38:00.263,KGR ,020202      ,006            ,005,4976.86,439.25,4537.61,251.0,0006,001,ETTINGER TOPATOPA
126,_4180VQLUT24818,005,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-03-31 16:38:00.263,KGR ,020203      ,006            ,005,3569.07,315.0,3254.07,180.0,0006,001,ETTINGER TOPATOPA
127,_4180VQLUT24818,006,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-03-31 16:38:00.267,KGR ,020301      ,006            ,005,4580.3,404.25,4176.05,231.0,0006,001,ETTINGER TOPATOPA
128,_4180VQLUT24818,007,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-03-31 16:38:00.267,KGR ,020302      ,006            ,005,4124.25,364.0,3760.25,208.0,0006,001,ETTINGER TOPATOPA
129,_4180VQLUT24818,008,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-03-31 16:38:00.270,KGR ,020303      ,006            ,005,793.13,70.0,723.13,40.0,0006,001,ETTINGER TOPATOPA
